"export-world data (NetLogo 6.2.2)"
"stpe1.nlogo"
"05/19/2022 16:57:26:943 +0800"

"RANDOM STATE"
"0 0 -1727483681 222 0.0 false -1634916307 994502741 -98782593 1851568588 1726696015 1054670600 -1405866571 472786378 -849874510 892341683 323177094 520825267 -992087702 1276548473 -1364244330 -690041305 1210895139 674953975 317499569 -2072418292 1899219724 -1633679306 1852910511 -218858983 -1736886661 -1238767766 -1698380631 -223296929 -931330368 1582882174 1382712923 -43668682 -81158710 1408041555 2102570067 801392471 1344922433 1839450414 865065729 -1462556606 800169710 1410025589 643390917 1323477057 -1222133803 -666267722 -1505979999 -1797130394 -1949472377 -1787293294 1247141975 761251338 -1277115180 -870514738 -80154146 1030073419 -1726668234 -93748618 -1127204499 1979829149 -1814041934 331377717 -1546364089 1418534691 1363259203 652488949 1063968290 149365588 -675837063 272138332 -1103099442 -1616776605 -232089204 -272583993 18359649 -1272547557 436390720 -1841733400 1543677696 2791144 1366261153 1831091798 -743010368 1542002843 -1613996572 1529505585 1295781767 -720607862 1300361294 994567628 2141229153 1811533986 912311747 -1332031214 671804735 487031860 1223129701 587285321 1496507382 -832329682 -228315984 408030445 -892794724 446841330 -2034112542 207680006 -420478815 1054509298 -1565627617 -968798291 5812631 -104068781 1714658372 183488876 -1560795933 -1834092271 1482644756 1863920432 1098697042 1901937916 -193660269 187316664 1301189138 -1162353632 1389852884 -1436207759 -52909099 1259526151 288185373 -830147024 735837456 1354933763 1214550623 1679210101 806036416 -1194019217 372752193 1386747305 1242098141 2110094968 -83332123 375181792 -1108572568 -2096442087 938707395 1822122581 616949815 1921244121 1850037691 -1957261044 1474046779 -253709333 -2094541214 -1611687787 744594800 -1031608729 1204378278 1592489651 423046038 -1214180885 -62245583 307980116 -1680520304 1079812185 1576325199 987081880 -1689500988 1429173468 1409986808 -1558665166 882072554 1970887828 178908162 -2020556639 315702493 1576371025 -627190231 852059428 1013122930 1943070013 -1342565098 -614213178 -1890871833 768525638 1273867561 -1775443546 -1225343165 126621742 1169305998 -1828936366 1734278307 -1388429156 -632176103 -1485129484 745285621 1777797709 -6963847 1113316340 -683377750 1964064068 1944972645 -269769862 1742967449 -803256854 539720638 731720009 -314733314 811005528 -1699824957 449628133 -601806985 -211013575 -2130183981 -1469255769 846164195 -655534584 2140151406 -570329402 -1560295461 1750166939 966854688 2059225109 1535442868 -465560129 443898551 -831970114 -1056779860 1210686125 -2054217135 241277853 -251600699 1453059291 89468151 231142540 -931580949 -1455575969 -1553222109 -148736608 457326321 -664715810 1916374483 -1980641309 882317202 1902076167 -1661105676 928229516 -1656886896 -660421893 414345476 -1642497059 1696358956 -644367974 -1445910451 1687305142 1857041942 98212662 251893354 -807129885 -403989973 -1480288500 675874536 842161086 1874470329 1012260967 2077348200 -1005187820 1442197113 -1843382450 -738278482 -1678454167 -678944248 -1523990694 2001232355 286974693 480319809 -649159392 -40201132 -262101685 257777235 1974648766 1891848857 193838609 1511994187 -1477041968 -179327239 1705148117 1300172839 -6784664 -1465316982 -601342325 -1947677481 -761939766 956261460 -1930891713 -1665259704 816022445 1640247917 429426899 -53666398 -2074339497 -1952212688 -1345859059 1915231265 -2134985171 2019953829 1803443003 661326881 -759344207 -1171881581 -1455871740 -267784367 591499325 -53074335 -1700292782 478267817 727767414 -850697538 865730254 305589698 586354771 -351742896 987519203 -1089339344 -869710641 1339633029 207016981 -383364861 -403312043 416452214 989007552 -1332982792 365500227 1845229866 -1139326764 1927595577 1742312519 1879697052 865751266 -1666262065 859757191 436073369 -286223596 1935190663 -1968371059 861768811 -1442480162 -810356800 1436352890 80163398 -82702971 591406423 1765179033 -1004759370 169932117 -2076964688 -1525762775 357988671 1476496816 1977210391 2048831289 1169462154 -354130664 1126692467 -524405152 1503009070 1674292708 1535495221 -134799785 -195966927 -2044370333 375472779 1143048802 1252993694 164785261 35132747 -1076574527 -1088705635 618723985 -487781232 418062510 -441322385 207403167 1115664455 -1459363569 -406142949 1204825718 -1835881839 1135828295 1687853087 1870667368 427310873 1020848 -1115380636 -1473874587 1414145022 447052453 -432316992 1945274377 -320563734 -1895188530 229897446 718143910 1300002082 -1269172362 1781965234 934738420 1101736725 648904139 245799391 1458976677 -298403588 2050765590 605603124 -349080357 -1565119922 299742260 -1292212919 1859224654 1615647532 -1982431792 1216557642 -657055086 840977919 -1493262457 -1504390957 67561369 592601027 2009265686 2008048577 177430282 -986498728 1080089528 -1153714809 -1978078887 -1387694196 -2112522732 293972008 -431798527 1128868252 -436871018 -1753295117 1815136943 1187968947 526154687 1533434968 100048232 1015724136 -585848792 1207548039 407844390 580863647 -1690322480 -814836068 1785589354 712594962 -1221457392 743135602 -1499616918 662023640 -790635834 -773141950 -710990387 -1502193279 -1028077971 1666683493 1294050244 -939945314 1748961962 5771677 -1064176476 1787240930 -340221612 1743788884 1602413326 282642024 -163676697 -1831159196 -1621809153 -939337919 -1092005346 -443244005 2017560790 1563611187 -867350057 1630415556 -489353195 -269340727 -2032502570 -93544965 652937390 184441019 574470803 2029033790 1753053080 1838577278 1679780036 1990463641 430443626 2001990771 -1243320064 1277230200 -363856127 -1029903408 49510741 1480940420 1112615643 982328354 -302090776 -1190567536 -334620541 316873205 -199665152 530872519 -1814187403 -1498193897 1162006187 1747215842 359946880 884911507 571433451 -60901422 -273280286 882580184 229627319 2081229841 -827040716 -1884026416 -526335568 1591446380 -336349602 -1126081360 -1939801620 -75987672 -6768147 1331156430 -69155232 -948165335 -1658878628 770560931 623219871 -441725729 1283276004 1874110964 1906857959 1360240444 -584665112 638204695 -855661133 1653603425 1326128089 -1576173006 -1656399685 479901500 984675839 627581417 978874305 -76834895 1067082340 -1061923447 -957353354 1368452652 1383114732 -1043096752 775056810 -849166694 -1252282087 -172689595 1072763442 -1447423219 359148537 -2087400645 807484543 1676571368 -141909129 2120568503 -292450367 -1511732665 -1984122891 340974420 -1265811155 519833103 -731601192 174193210 816344831 -885639159 1277524952 1932948063 -851926708 1130944636 1648401915 -1703226384 944532371 -1277592733 770373515 1796791597 -1396779427 1413948949 -806315795 -786515051 -114542322 -215980209 -1321255536 1701948361 336982657 48905820 860925535 666162560 -576691494 -1963404627 -927103514 -790040189 1189094600 793024960 -373795775 697219734 2069906767 2015325271 120864838 -277905750 1980288698 -506324104 1623012609 -1889775809 1886746889"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","spd"
"-50","50","-50","50","0","nobody","100","""NEITHER""","18","1"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","age","height","weight","endpoint?","rate"
"0","5","104.34970761652374","-21.41151839290304","-27.894724978945682","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"1","5","100.26017946269445","-16.846419259491924","-21.027800101062816","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"2","5","69.4525664329513","-21.470300398063653","-21.176282026520774","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"3","5","7","-25","-25","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"4","5","135.7827483937312","-20.251175232513337","-26.741866393190662","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"5","5","132.9528631853742","-26.32661221989431","-22.695931152698964","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"6","5","135","-23.585786437626908","-27.414213562373092","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"7","5","249.96345348299837","-24.947509356417648","-30.98085704237843","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"8","5","62.581030826574136","-28.841810834374037","-18.917936069232525","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"9","5","315.59404801677704","-29.695087142203977","-27.311302060820424","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"10","5","282.76438968275465","-26.68239364336151","-23.071950836123058","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"11","5","22.240181749797785","-30.912215573727238","-18.785321317228586","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"12","5","44.04376860484581","-24.659730471442717","-19.682127334141157","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"13","5","236.97439580304217","-22.6850637693131","-27.795277870955758","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"14","5","331.0012113358236","-21.77038965774647","-23.414248676686928","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"15","5","309","-25","-25","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"16","5","135","-22.292893218813454","-25.707106781186546","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"17","5","225","-20.707106781235236","-25.707106781235236","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"18","5","180.31243704603025","-30.999926697050643","-24.98655758640765","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"19","5","313.89456111904536","-29.04200073096492","-21.959589471947034","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"20","5","134.6030513490541","-20.301851453201024","-27.702302326133992","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"21","5","175.71677385237274","-28.015144272609216","-26.797795894851888","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"22","5","225.83416043440934","-24.57347217086703","-28.58571431041999","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"23","5","132.63451818275462","-18.725190686581314","-26.33234621290669","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"24","5","270","-27","-25","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"25","5","144.5662056513478","-28.46981559536162","-27.33973034085441","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"26","5","145.72670549483826","-29.218798315890915","-28.678932304431008","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"27","5","268.78494573340026","-32.99977510877969","-24.999995230084842","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"28","5","135","-25","-27","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"29","5","292.49781000191575","-27.2167732580955","-23.91021928363115","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"30","5","135.62197419807785","-27.26912326042898","-30.724969447102257","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"31","5","149.31986206318493","-23.06332992246656","-22.893255979291247","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"32","5","135.99676840948098","-29.307012619649758","-26.68211500807992","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"33","5","310.8974814567274","-19.575863443926643","-24.367365978109724","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"34","5","12.764389682754711","-24.071950836123058","-23.31760635663849","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"35","5","89.85850592154452","-30.000145597493052","-25.000000359559206","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"36","5","220.55666719872897","-23.591858348624264","-30.523083460348722","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"37","5","135","-24.292893218813454","-25.707106781186546","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"38","5","91.29108587739393","-15.999338794386604","-25.000014901930918","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"39","5","314.5742056212784","-29.711049428551604","-24.284687493744944","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"40","5","313.8866300842877","-27.681258205332526","-22.30658885797711","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"41","5","223.59862306987065","-22.673196209211284","-29.656805697511565","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"42","5","21.812907476027306","-25.888214364724277","-28.72069846873184","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"43","5","90.37950548392155","-23.981346534967855","-28.000123555275124","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"44","5","346.98156761722146","-27.89761188186163","-20.44284164220123","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"45","5","293.35838548672","-22.418089522062488","-24.251313514014573","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"46","5","161.03539332587354","-18.060928670405776","-29.822694565919125","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
"47","5","193.99805045802145","-24.00572205108684","-21.022953220536237","""default""","""""","9.9","{all-turtles}","false","1","1","""up""","0","0","0","false","0"
